,vehicle_id,time,longitude,latitude
11249,181,50,735.24,142.18
11250,182,50,605.41,534.99
11251,180,51,554.74,262.24
11252,181,51,729.77,141.98
11253,182,51,605.92,521.58
11254,180,52,541.03,261.55
11255,181,52,722.57,144.36
11256,182,52,606.46,507.31
11257,180,53,530.61,261.03
11258,181,53,719.34,152.87
11259,182,53,607.0,493.3
11260,180,54,524.68,260.73
11261,181,54,718.83,161.12
11262,182,54,607.51,479.92
11263,183,54,246.8,458.4
11264,180,55,516.2,260.32
11265,181,55,718.58,171.71
11266,182,55,608.03,466.17
11267,183,55,247.85,460.27
11268,180,56,505.67,259.83
11269,181,56,718.28,184.38
11270,182,56,608.44,455.46
11271,183,56,250.13,464.32
11272,180,57,493.39,259.28
11273,181,57,717.95,198.44
11274,182,57,608.69,448.7
11275,183,57,253.31,469.95
11276,180,58,479.04,258.67
11277,181,58,717.44,213.96
11278,182,58,608.63,440.25
11279,183,58,257.38,477.17
11280,180,59,464.27,258.05
11281,181,59,716.78,230.96
11282,182,59,608.22,430.02
11283,183,59,262.23,485.77
11284,180,00,450.25,257.28
11285,181,00,716.02,250.45
11286,182,00,608.08,418.15
11287,183,00,267.86,495.75
11288,180,01,435.05,256.18
11289,181,01,715.49,271.49
11290,182,01,608.64,404.08
11291,183,01,274.7,507.88
11292,180,02,422.18,255.24
11293,181,02,714.81,293.14
11294,182,02,609.18,390.33
11295,183,02,282.52,521.73
11296,180,03,413.8,254.64
11297,181,03,713.74,315.75
11298,182,03,609.72,376.54
11299,183,03,291.09,536.92
11300,180,04,407.03,253.81
11301,181,04,712.98,336.36
11302,182,04,610.28,362.57
11303,183,04,300.52,553.65
11304,180,05,403.89,249.04
11305,181,05,712.63,353.69
11306,182,05,610.79,349.51
11307,183,05,311.09,572.38
11308,180,06,404.03,242.28
11309,181,06,712.37,366.52
11310,182,06,611.33,335.77
11311,183,06,322.86,593.25
11312,180,07,404.36,233.47
11313,181,07,712.2,374.95
11314,182,07,611.87,322.08
11315,183,07,334.21,613.37
11316,180,08,404.79,222.35
11317,181,08,714.37,382.14
11318,182,08,612.39,308.96
11319,183,08,346.07,633.7
11320,180,09,405.3,208.99
11321,181,09,721.22,384.15
11322,182,09,612.92,295.61
11323,183,09,358.38,654.33
11324,180,10,405.85,194.57
11325,181,10,729.93,384.18
11326,182,10,613.29,286.42
11327,183,10,370.17,674.08
11328,184,10,1092.97,279.29
11329,180,11,406.41,179.8
11330,182,11,613.48,281.72
11331,183,11,381.88,693.7
11332,184,11,1080.12,278.74
11333,180,12,406.99,164.76
11334,182,12,613.48,275.11
11335,183,12,394.08,714.16
11336,184,12,1067.93,278.22
11337,180,13,407.53,150.67
11338,182,13,612.19,267.28
11339,183,13,406.19,734.45
11340,184,13,1055.1,277.67
11341,180,14,408.1,135.64
11342,183,14,417.85,753.99
11343,184,14,1043.14,277.16
11344,180,15,408.65,121.24
11345,183,15,429.95,774.28
11346,184,15,1031.35,276.66
11347,180,16,409.23,106.13
11348,183,16,442.04,794.54
11349,184,16,1019.19,276.14
11350,180,17,409.8,91.08
11351,183,17,454.33,815.15
11352,184,17,1006.21,275.58
11353,180,18,410.37,76.43
11354,183,18,465.9,835.99
11355,184,18,993.65,275.04
11356,180,19,410.93,61.53
11357,183,19,474.51,857.56
11358,184,19,981.68,274.53
11359,180,20,411.47,47.5
11360,183,20,482.94,878.71
11361,184,20,969.65,274.02
11362,180,21,412.05,32.34
11363,183,21,491.54,900.72
11364,184,21,957.21,273.48
11365,180,22,412.59,18.21
11366,183,22,500.18,923.04
11367,184,22,945.17,272.97
11368,183,23,508.59,944.77
11369,184,23,932.65,272.47
11370,183,24,517.2,967.03
11371,184,24,920.72,272.02
11372,183,25,525.65,988.88
11373,184,25,908.06,271.55
11374,185,25,1095.61,154.11
11375,183,26,533.97,1010.37
11376,184,26,896.07,271.1
11377,185,26,1084.08,153.8
11378,183,27,542.52,1032.45
11379,184,27,883.36,270.62
11380,185,27,1072.61,153.49
11381,183,28,550.85,1053.99
11382,184,28,870.44,270.14
11383,185,28,1060.57,153.17
11384,183,29,559.14,1075.42
11385,184,29,857.44,269.65
11386,185,29,1048.45,152.84
11387,183,30,567.79,1097.77
11388,184,30,844.43,269.16
11389,185,30,1036.62,152.52
11390,184,31,832.1,268.69
11391,185,31,1024.9,152.21
11392,184,32,820.04,268.24
11393,185,32,1012.78,151.88
11394,184,33,807.65,267.78
11395,185,33,1000.56,151.55
11396,184,34,795.22,267.31
11397,185,34,988.0,151.22
11398,184,35,782.41,266.83
11399,185,35,976.22,150.9
11400,184,36,770.06,266.36
11401,185,36,963.92,150.57
11402,184,37,758.04,265.91
11403,185,37,951.32,150.23
11404,184,38,745.55,265.43
11405,185,38,939.02,149.82
11406,184,39,735.08,264.99
11407,185,39,926.74,149.33
11408,184,40,729.1,264.74
11409,185,40,915.1,148.9
11410,184,41,721.36,265.36
11411,185,41,903.11,148.45
11412,186,41,707.39,502.41
11413,184,42,712.15,267.38
11414,185,42,891.07,148.0
11415,186,42,707.33,504.03
11416,184,43,700.74,268.27
11417,185,43,879.38,147.57
11418,186,43,707.22,507.09
11419,184,44,688.92,267.83
11420,185,44,866.73,147.09
11421,186,44,707.05,511.71
11422,184,45,676.92,267.37
11423,185,45,854.02,146.62
11424,186,45,706.83,517.73
11425,184,46,664.4,266.84
11426,185,46,841.56,146.15
11427,186,46,706.56,525.09
11428,184,47,651.88,266.11
11429,185,47,829.1,145.69
11430,186,47,706.22,534.18
11431,184,48,639.14,265.3
11432,185,48,816.62,145.22
11433,186,48,705.84,544.69
11434,184,49,627.2,264.54
11435,185,49,804.75,144.78
11436,186,49,705.39,556.84
11437,184,50,615.37,264.04
11438,185,50,792.13,144.31
11439,186,50,704.89,570.51
11440,184,51,603.03,263.71
11441,185,51,780.42,143.87
11442,186,51,704.45,583.19
11443,184,52,590.99,263.38
11444,185,52,768.72,143.43
11445,186,52,704.32,591.37
11446,184,53,577.98,263.01
11447,185,53,756.54,142.98
11448,186,53,704.29,595.92
11449,185,54,744.76,142.54
11450,186,54,705.97,598.38
11451,185,55,735.2,142.18
11452,186,55,707.48,596.38
11453,185,56,729.57,141.97
11454,186,56,707.52,591.59
11455,185,57,723.03,143.93
11456,186,57,707.6,585.25
11457,187,57,733.31,384.31
11458,185,58,719.61,150.38
11459,186,58,707.84,577.28
11460,187,58,735.23,384.38
11461,185,59,718.89,158.36
11462,186,59,708.22,566.93
11463,187,59,738.48,384.51
11464,185,00,718.67,167.85
11465,186,00,708.68,554.46
11466,187,00,744.04,384.71
11467,185,01,718.4,179.44
11468,186,01,709.21,540.11
11469,187,01,751.13,384.96
11470,185,02,718.09,192.86
11471,186,02,709.81,523.82
11472,187,02,760.09,385.3
11473,185,03,717.65,208.41
11474,186,03,710.49,505.24
11475,187,03,771.46,385.72
11476,185,04,716.98,225.69
11477,186,04,711.28,484.52
11478,187,04,783.27,386.16
11479,185,05,716.37,241.33
11480,186,05,712.11,461.89
11481,187,05,794.59,386.57
11482,185,06,715.9,253.49
11483,186,06,712.98,438.41
11484,187,06,805.26,386.97
11485,185,07,715.33,261.12
11486,186,07,713.78,415.67
11487,187,07,812.07,387.22
11488,185,08,712.28,266.64
11489,186,08,714.61,392.69
11490,187,08,815.25,387.34
11491,185,09,705.3,268.4
11492,186,09,715.52,369.15
11493,187,09,816.88,385.22
11494,185,10,697.89,268.16
11495,186,10,715.98,346.34
11496,187,10,815.19,384.13
11497,185,11,689.12,267.83
11498,186,11,716.52,324.4
11499,187,11,811.5,384.0
11500,185,12,677.81,267.41
11501,186,12,717.39,306.31
11502,187,12,806.12,383.8
11503,188,12,565.5,434.57
11504,185,13,666.38,266.93
11505,186,13,718.03,292.71
11506,187,13,798.94,383.53
11507,188,13,568.08,434.62
11508,185,14,654.8,266.3
11509,186,14,718.46,283.62
11510,187,14,789.87,383.19
11511,188,14,572.31,434.7
11512,185,15,643.07,265.55
11513,186,15,718.19,278.68
11514,187,15,778.91,382.8
11515,188,15,578.84,434.83
11516,185,16,630.83,264.77
11517,186,16,715.87,272.8
11518,187,16,767.05,382.36
11519,188,16,587.16,434.99
11520,185,17,618.9,264.16
11521,186,17,708.49,269.03
11522,187,17,754.82,381.91
11523,188,17,597.09,435.2
11524,185,18,607.14,263.79
11525,186,18,698.31,268.18
11526,187,18,742.97,381.47
11527,188,18,609.32,435.62
11528,185,19,595.04,263.49
11529,186,19,685.82,267.71
11530,187,19,731.65,381.05
11531,188,19,622.58,436.16
11532,185,20,583.28,263.16
11533,186,20,671.95,267.19
11534,187,20,724.82,380.91
11535,188,20,635.94,436.95
11536,185,21,570.67,262.81
11537,186,21,657.08,266.44
11538,187,21,719.6,380.81
11539,188,21,648.95,437.73
11540,185,22,559.05,262.42
11541,186,22,642.74,265.53
11542,187,22,715.97,378.37
11543,188,22,661.8,438.44
11544,185,23,547.45,261.87
11545,186,23,629.62,264.7
11546,187,23,715.43,373.44
11547,188,23,674.22,438.97
11548,185,24,535.31,261.26
11549,186,24,620.37,263.57
11550,187,24,715.57,366.42
11551,188,24,687.69,439.49
11552,185,25,527.42,260.87
11553,186,25,614.95,257.99
11554,187,25,715.74,357.8
11555,188,25,696.66,439.84
11556,185,26,524.03,260.7
11557,186,26,614.5,249.34
11558,187,26,715.96,347.05
11559,188,26,701.14,440.01
11560,185,27,519.04,260.22
11561,186,27,614.97,238.86
11562,187,27,716.22,334.15
11563,188,27,706.85,439.16
11564,185,28,512.47,258.51
11565,186,28,615.54,226.29
11566,187,28,716.79,319.05
11567,188,28,712.31,433.34
11568,189,28,592.8,832.36
11569,185,29,509.57,252.22
11570,186,29,616.16,212.43
11571,187,29,717.58,302.26
11572,188,29,713.44,425.63
11573,189,29,593.4,819.39
11574,185,30,509.93,242.39
11575,186,30,616.78,198.58
11576,187,30,718.2,289.23
11577,188,30,713.79,415.4
11578,189,30,593.86,806.92
11579,185,31,510.37,230.27
11580,186,31,617.44,183.94
11581,187,31,718.4,280.71
11582,188,31,714.2,403.54
11583,189,31,594.35,793.8
11584,185,32,510.79,218.77
11585,186,32,618.08,169.63
11586,187,32,716.24,273.43
11587,188,32,714.75,389.59
11588,189,32,594.81,781.4
11589,185,33,511.24,206.35
11590,186,33,618.73,155.32
11591,187,33,709.91,269.27
11592,188,33,715.41,374.29
11593,189,33,595.28,768.52
11594,185,34,511.66,194.82
11595,186,34,619.35,141.41
11596,187,34,701.6,268.3
11597,188,34,715.75,357.47
11598,189,34,595.76,755.69
11599,185,35,512.09,182.85
11600,186,35,619.97,127.57
11601,187,35,691.13,267.91
11602,188,35,716.13,338.64
11603,189,35,596.25,742.24
11604,185,36,512.52,171.16
11605,186,36,620.61,113.36
11606,187,36,679.64,267.48
11607,188,36,716.83,318.1
11608,189,36,596.73,729.35
11609,185,37,512.96,158.97
11610,186,37,621.27,98.67
11611,187,37,667.49,266.99
11612,188,37,717.85,296.63
11613,189,37,597.22,716.25
11614,185,38,513.4,146.99
11615,186,38,621.9,84.62
11616,187,38,656.4,266.4
11617,188,38,718.64,275.26
11618,189,38,597.7,703.08
11619,185,39,513.86,134.32
11620,186,39,622.53,70.71
11621,187,39,644.77,265.66
11622,188,39,719.08,254.12
11623,189,39,598.19,689.79
11624,185,40,514.29,122.58
11625,186,40,623.16,56.61
11626,187,40,632.89,264.9
11627,188,40,719.9,232.95
11628,189,40,598.67,677.0
11629,185,41,514.71,110.83
11630,186,41,623.81,42.24
11631,187,41,621.73,264.25
11632,188,41,720.72,211.76
11633,189,41,599.16,663.62
11634,185,42,515.14,98.98
11635,186,42,624.46,27.61
11636,187,42,609.54,263.84
11637,188,42,721.3,192.42
11638,189,42,599.65,650.39
11639,185,43,515.6,86.42
11640,187,43,597.6,263.56
11641,188,43,721.65,177.19
11642,189,43,600.09,636.98
11643,185,44,516.04,74.3
11644,187,44,586.02,263.24
11645,188,44,721.93,165.26
11646,189,44,600.49,624.2
11647,190,44,147.8,285.07
11648,185,45,516.5,61.59
11649,187,45,574.45,262.92
11650,188,45,722.11,157.59
11651,189,45,601.2,611.34
11652,190,45,148.68,286.61
11653,185,46,516.94,49.64
11654,187,46,563.23,262.58
11655,188,46,723.9,152.42
11656,189,46,602.38,598.94
11657,190,46,150.37,289.56
11658,185,47,517.4,37.04
11659,187,47,551.42,262.07
11660,188,47,728.92,151.36
11661,189,47,603.46,586.0
11662,190,47,153.23,294.56
11663,185,48,517.82,25.35
11664,187,48,539.81,261.49
11665,188,48,736.67,151.66
11666,189,48,603.93,573.72
11667,190,48,156.75,300.72
11668,187,49,530.08,261.0
11669,188,49,746.99,152.06
11670,189,49,604.4,561.52
11671,190,49,160.97,308.1
11672,187,50,524.86,260.74
11673,188,50,759.61,152.55
11674,189,50,604.87,548.93
11675,190,50,165.9,316.73
11676,187,51,518.52,260.16
11677,188,51,773.07,153.08
11678,189,51,605.37,535.84
11679,190,51,171.64,326.78
11680,187,52,512.17,258.27
11681,188,52,786.34,153.59
11682,189,52,605.87,522.81
11683,190,52,178.51,338.8
11684,187,53,509.57,252.27
11685,188,53,799.69,154.11
11686,189,53,606.34,510.54
11687,190,53,186.52,352.81
11688,187,54,509.89,243.41
11689,188,54,813.15,154.64
11690,189,54,606.84,497.3
11691,190,54,195.71,368.88
11692,187,55,510.3,232.2
11693,188,55,825.64,155.12
11694,189,55,607.35,483.93
11695,190,55,205.05,385.21
11696,187,56,510.7,221.1
11697,188,56,838.1,155.61
11698,189,56,607.84,471.17
11699,190,56,214.7,402.1
11700,187,57,511.13,209.24
11701,188,57,851.05,156.11
11702,189,57,608.31,458.69
11703,190,57,224.51,419.26
11704,187,58,511.58,197.01
11705,188,58,863.27,156.59
11706,189,58,608.62,450.7
11707,190,58,234.09,436.03
11708,187,59,512.0,185.32
11709,188,59,876.56,157.1
11710,189,59,608.77,446.78
11711,190,59,243.43,452.45
11712,187,00,512.45,172.96
11713,188,00,889.83,157.62
11714,189,00,608.64,440.37
11715,190,00,252.73,468.93
11716,191,00,154.54,268.79
11717,187,01,512.88,161.34
11718,188,01,903.01,158.13
11719,189,01,608.28,431.69
11720,190,01,262.56,486.36
11721,191,01,156.66,267.55
11722,187,02,513.32,149.26
11723,188,02,916.3,158.65
11724,189,02,607.98,420.8
11725,190,02,271.84,502.8
11726,191,02,160.18,265.49
11727,187,03,513.74,137.6
11728,188,03,929.01,159.14
11729,189,03,608.47,408.26
11730,190,03,281.36,519.68
11731,191,03,165.95,262.12
11732,187,04,514.15,126.45
11733,188,04,942.44,159.72
11734,189,04,608.98,395.26
11735,190,04,291.02,536.8
11736,191,04,173.2,257.88
11737,187,05,514.55,115.25
11738,188,05,954.64,160.01
11739,189,05,609.5,382.2
11740,190,05,300.23,553.14
11741,191,05,182.35,252.54
11742,187,06,514.99,103.17
11743,188,06,967.51,160.32
11744,189,06,610.02,369.14
11745,190,06,309.5,569.56
11746,191,06,193.11,246.78
11747,187,07,515.4,91.98
11748,188,07,980.1,160.62
11749,189,07,610.53,356.16
11750,190,07,318.81,586.07
11751,191,07,205.87,246.83
11752,187,08,515.84,79.91
11753,188,08,992.76,160.92
11754,189,08,611.01,343.92
11755,190,08,326.71,600.07
11756,191,08,218.5,247.43
11757,187,09,516.28,67.78
11758,188,09,1005.83,161.24
11759,189,09,611.5,331.43
11760,190,09,332.43,610.21
11761,191,09,230.63,248.0
11762,187,10,516.71,55.86
11763,188,10,1018.1,161.53
11764,189,10,612.02,318.34
11765,190,10,336.09,616.33
11766,191,10,242.64,248.56
11767,187,11,517.15,43.83
11768,188,11,1031.16,161.84
11769,189,11,612.55,305.02
11770,190,11,341.75,620.03
11771,191,11,255.12,249.15
11772,187,12,517.58,32.03
11773,188,12,1043.49,162.14
11774,189,12,613.05,292.43
11775,190,12,348.63,618.21
11776,191,12,267.09,249.71
11777,187,13,518.01,20.05
11778,188,13,1056.46,162.45
11779,189,13,613.37,284.33
11780,190,13,356.38,614.21
11781,191,13,279.58,250.3
11782,188,14,1069.94,162.77
11783,189,14,613.71,274.23
11784,190,14,365.43,609.54
11785,191,14,291.2,250.84
11786,188,15,1082.58,163.07
11787,189,15,614.06,262.45
11788,190,15,375.89,604.14
11789,191,15,303.64,251.47
11790,192,15,-0.58,6.11
11791,188,16,1096.06,163.4
11792,189,16,614.5,249.32
11793,190,16,386.02,598.91
11794,191,16,316.35,252.19
11795,192,16,1.53,28.25
11796,189,17,615.08,236.43
11797,190,17,397.2,594.71
11798,191,17,328.99,252.9
11799,192,17,12.04,49.02
11800,189,18,615.63,224.15
11801,190,18,408.5,594.95
11802,191,18,341.61,253.6
11803,192,18,23.83,69.51
11804,189,19,616.19,211.86
11805,190,19,420.82,595.51
11806,191,19,353.43,254.27
11807,192,19,35.95,90.58
11808,189,20,616.78,198.57
11809,190,20,433.18,596.07
11810,191,20,366.01,254.97
11811,192,20,47.63,110.89
11812,189,21,617.39,185.14
11813,190,21,444.63,596.59
11814,191,21,378.83,255.69
11815,192,21,59.58,131.65
11816,189,22,617.94,172.77
11817,190,22,456.33,597.13
11818,191,22,388.2,256.21
11819,192,22,71.09,151.67
11820,189,23,618.51,160.14
11821,190,23,468.76,597.69
11822,191,23,393.15,256.49
11823,192,23,82.61,171.68
11824,189,24,619.06,147.79
11825,190,24,480.73,598.24
11826,191,24,400.25,256.93
11827,192,24,94.7,192.71
11828,189,25,619.65,134.8
11829,190,25,491.96,598.75
11830,191,25,408.98,257.49
11831,192,25,106.5,213.22
11832,189,26,620.24,121.71
11833,190,26,503.4,599.22
11834,191,26,419.68,258.27
11835,192,26,118.09,233.35
11836,189,27,620.83,108.52
11837,190,27,515.34,599.67
11838,191,27,432.25,259.18
11839,192,27,129.69,253.53
11840,189,28,621.4,95.85
11841,190,28,527.34,600.11
11842,191,28,444.84,260.1
11843,192,28,141.7,274.41
11844,189,29,621.96,83.25
11845,190,29,539.62,600.56
11846,191,29,457.52,260.92
11847,192,29,153.39,294.85
11848,189,30,622.56,69.93
11849,190,30,550.85,601.04
11850,191,30,469.21,261.46
11851,192,30,165.0,315.16
11852,189,31,623.14,57.14
11853,190,31,562.81,601.67
11854,191,31,480.92,261.95
11855,192,31,176.99,336.14
11856,193,31,699.86,268.24
11857,189,32,623.7,44.6
11858,190,32,574.23,602.31
11859,191,32,491.24,262.39
11860,192,32,188.65,356.53
11861,193,32,697.37,268.14
11862,189,33,624.26,32.17
11863,190,33,583.63,602.83
11864,191,33,497.24,262.64
11865,192,33,200.39,377.06
11866,193,33,692.86,267.97
11867,190,34,588.54,603.1
11868,191,34,505.82,263.03
11869,192,34,211.88,397.16
11870,193,34,686.82,267.75
11871,190,35,595.46,603.36
11872,191,35,516.79,263.55
11873,192,35,221.26,413.57
11874,193,35,679.18,267.46
11875,190,36,603.76,603.63
11876,191,36,529.3,264.16
11877,192,36,228.83,426.82
11878,193,36,669.02,267.06
11879,190,37,614.61,604.16
11880,191,37,541.25,264.76
11881,192,37,234.18,436.17
11882,193,37,656.42,266.4
11883,190,38,625.94,604.9
11884,191,38,552.91,265.35
11885,192,38,237.84,442.29
11886,193,38,642.34,265.5
11887,190,39,637.68,605.67
11888,191,39,564.73,265.84
11889,192,39,243.89,446.12
11890,193,39,631.37,264.81
11891,190,40,649.78,606.46
11892,191,40,577.11,266.19
11893,192,40,251.48,443.26
11894,193,40,624.71,264.38
11895,191,41,589.51,266.54
11896,192,41,259.89,438.19
11897,193,41,622.69,264.9
11898,191,42,602.21,266.89
11899,192,42,269.81,432.21
11900,193,42,622.56,264.98
11901,191,43,614.82,267.23
11902,192,43,281.09,425.42
11903,193,43,622.55,264.98
11904,191,44,627.08,267.75
11905,192,44,292.94,419.2
11906,193,44,622.54,264.99
11907,191,45,638.69,268.48
11908,192,45,306.57,419.83
11909,193,45,622.54,264.99
11910,191,46,651.2,269.27
11911,192,46,320.5,420.73
11912,193,46,622.84,267.02
11913,191,47,663.18,269.98
11914,192,47,334.76,421.65
11915,193,47,625.49,267.65
11916,194,47,1095.61,154.11
11917,191,48,676.03,270.55
11918,192,48,348.93,422.57
11919,193,48,630.03,267.93
11920,194,48,1081.79,153.74
11921,191,49,687.65,270.98
11922,192,49,363.79,423.54
11923,193,49,636.62,268.35
11924,194,49,1069.08,153.4
11925,191,50,697.52,271.35
11926,192,50,377.84,424.45
11927,193,50,645.04,268.88
11928,194,50,1055.87,153.04
11929,191,51,703.31,271.57
11930,192,51,392.67,425.39
11931,193,51,654.84,269.5
11932,194,51,1042.31,152.68
11933,191,52,710.24,272.79
11934,192,52,407.47,426.25
11935,193,52,666.09,270.13
11936,194,52,1029.73,152.34
11937,191,53,714.9,277.92
11938,192,53,422.62,427.09
11939,193,53,678.76,270.65
11940,194,53,1015.9,151.97
11941,191,54,715.17,285.39
11942,192,54,437.0,427.89
11943,193,54,691.79,271.14
11944,194,54,1002.94,151.62
11945,191,55,714.72,295.13
11946,192,55,451.93,428.71
11947,193,55,700.46,271.47
11948,194,55,989.68,151.26
11949,191,56,714.18,306.69
11950,192,56,466.93,429.48
11951,193,56,708.77,272.28
11952,194,56,977.07,150.92
11953,191,57,713.55,319.59
11954,192,57,479.65,430.12
11955,193,57,714.9,277.89
11956,194,57,963.96,150.57
11957,191,58,713.01,334.95
11958,192,58,488.19,430.55
11959,193,58,715.11,286.81
11960,194,58,951.35,150.23
11961,191,59,712.67,351.76
11962,192,59,493.13,430.8
11963,193,59,714.63,297.1
11964,194,59,937.5,149.75
11965,191,00,712.28,371.1
11966,192,00,500.59,431.2
11967,193,00,714.05,309.36
11968,194,00,924.6,149.25
11969,191,01,711.5,390.45
11970,192,01,509.66,431.69
11971,193,01,713.38,323.2
11972,194,01,911.22,148.75
11973,191,02,710.75,410.96
11974,192,02,520.7,432.33
11975,193,02,712.94,338.49
11976,194,02,898.36,148.27
11977,191,03,710.07,430.46
11978,192,03,533.2,433.06
11979,193,03,712.59,355.9
11980,194,03,885.64,147.8
11981,195,03,519.08,432.24
11982,191,04,709.31,450.94
11983,192,04,547.79,433.91
11984,193,04,712.2,374.66
11985,194,04,871.83,147.28
11986,195,04,521.34,432.37
11987,191,05,708.59,470.71
11988,192,05,561.81,434.5
11989,193,05,711.27,395.53
11990,194,05,859.08,146.81
11991,195,05,525.27,432.6
11992,191,06,707.87,490.3
11993,192,06,576.92,434.79
11994,193,06,710.5,418.24
11995,194,06,845.34,146.29
11996,195,06,530.54,432.91
11997,191,07,707.08,510.8
11998,192,07,591.68,435.08
11999,193,07,709.69,440.82
12000,194,07,831.91,145.79
12001,195,07,538.35,433.36
12002,191,08,706.36,530.53
12003,192,08,606.36,435.52
12004,193,08,708.82,464.29
12005,194,08,818.54,145.29
12006,195,08,547.72,433.91
12007,191,09,705.64,550.04
12008,192,09,620.69,436.05
12009,193,09,707.98,487.36
12010,194,09,804.69,144.78
12011,195,09,559.21,434.42
12012,191,10,704.94,569.13
12013,192,10,635.7,436.94
12014,193,10,707.11,510.08
12015,194,10,791.92,144.3
12016,195,10,569.74,434.65
12017,191,11,704.43,583.82
12018,192,11,650.27,437.81
12019,193,11,706.24,533.56
12020,194,11,779.33,143.83
12021,195,11,580.7,434.87
12022,191,12,704.3,594.01
12023,192,12,664.2,438.56
12024,193,12,705.51,553.43
12025,194,12,766.33,143.34
12026,195,12,591.21,435.07
12027,191,13,703.92,599.69
12028,192,13,679.33,439.17
12029,193,13,704.92,569.62
12030,194,13,753.16,142.85
12031,195,13,597.22,435.39
12032,191,14,700.52,604.55
12033,192,14,690.44,439.6
12034,193,14,704.49,581.34
12035,194,14,740.7,142.38
12036,195,14,602.59,437.27
12037,191,15,693.82,604.97
12038,192,15,697.71,439.88
12039,193,15,704.32,591.11
12040,194,15,732.73,142.09
12041,195,15,605.35,442.46
12042,191,16,685.42,604.68
12043,192,16,706.69,439.26
12044,193,16,704.08,603.42
12045,194,16,724.7,142.64
12046,195,16,605.51,448.48
12047,191,17,675.15,604.33
12048,192,17,712.55,432.53
12049,193,17,703.65,617.28
12050,194,17,719.76,149.76
12051,195,17,605.19,456.95
12052,191,18,662.67,603.91
12053,192,18,713.54,422.61
12054,193,18,703.17,633.31
12055,194,18,718.88,158.71
12056,195,18,604.78,467.5
12057,196,18,711.1,400.69
12058,191,19,649.91,603.25
12059,192,19,713.97,410.34
12060,193,19,702.21,651.07
12061,194,19,718.62,170.13
12062,195,19,604.36,478.63
12063,196,19,711.02,402.87
12064,191,20,637.45,602.44
12065,192,20,714.42,397.13
12066,193,20,701.96,671.11
12067,194,20,718.3,183.84
12068,195,20,603.94,489.73
12069,196,20,710.87,407.32
12070,191,21,625.34,601.66
12071,192,21,715.77,388.57
12072,193,21,700.87,692.62
12073,194,21,717.93,199.32
12074,195,21,603.49,501.36
12075,196,21,710.67,413.15
12076,191,22,613.72,600.9
12077,192,22,721.74,384.14
12078,193,22,700.13,715.09
12079,194,22,717.32,216.86
12080,195,22,603.07,512.56
12081,196,22,710.41,420.73
12082,192,23,732.1,384.27
12083,193,23,699.44,738.38
12084,194,23,716.58,236.09
12085,195,23,602.64,523.86
12086,196,23,710.03,428.25
12087,192,24,743.78,384.7
12088,193,24,698.65,761.08
12089,194,24,715.73,257.76
12090,195,24,602.21,535.14
12091,196,24,707.24,434.99
12092,192,25,756.82,385.18
12093,193,25,697.83,784.65
12094,194,25,715.38,279.45
12095,195,25,601.76,546.76
12096,196,25,700.34,436.78
12097,192,26,772.01,385.75
12098,193,26,697.01,808.06
12099,194,26,714.43,301.21
12100,195,26,601.35,557.59
12101,196,26,690.82,436.42
12102,193,27,696.51,831.58
12103,194,27,713.39,322.85
12104,195,27,600.94,568.31
12105,196,27,679.88,435.99
12106,193,28,695.18,855.13
12107,194,28,712.82,344.52
12108,195,28,600.5,579.83
12109,196,28,667.09,435.5
12110,193,29,693.89,878.61
12111,194,29,712.39,365.44
12112,195,29,600.18,588.3
12113,196,29,652.99,434.76
12114,193,30,692.9,901.75
12115,194,30,711.69,386.46
12116,195,30,598.95,594.61
12117,196,30,639.73,433.97
12118,193,31,692.01,924.98
12119,194,31,711.0,403.36
12120,195,31,594.38,599.5
12121,196,31,626.26,433.18
12122,193,32,691.15,947.63
12123,194,32,710.53,417.23
12124,195,32,587.15,599.82
12125,196,32,613.07,432.55
12126,193,33,690.23,970.16
12127,194,33,710.21,426.6
12128,195,33,578.08,599.31
12129,196,33,599.76,432.1
12130,193,34,689.11,992.68
12131,194,34,708.45,433.5
12132,195,34,567.28,598.71
12133,196,34,586.45,431.78
12134,197,34,724.18,30.89
12135,193,35,687.94,1016.24
12136,194,35,702.66,436.68
12137,195,35,555.71,598.07
12138,196,35,572.95,431.52
12139,197,35,723.67,50.04
12140,193,36,686.67,1038.72
12141,194,36,695.48,436.6
12142,195,36,544.36,597.53
12143,196,36,559.37,431.23
12144,197,36,723.11,68.95
12145,194,37,685.98,436.23
12146,195,37,533.72,597.14
12147,196,37,545.74,430.59
12148,197,37,722.53,87.33
12149,194,38,675.14,435.81
12150,195,38,522.92,596.74
12151,196,38,532.41,429.81
12152,197,38,721.51,105.74
12153,194,39,662.77,435.29
12154,195,39,512.65,596.37
12155,196,39,520.64,429.13
12156,197,39,720.35,124.81
12157,194,40,649.57,434.55
12158,195,40,506.43,596.14
12159,196,40,512.87,428.67
12160,197,40,719.38,143.9
12161,194,41,637.0,433.81
12162,195,41,502.31,596.46
12163,196,41,503.8,428.16
12164,197,41,718.79,162.68
12165,194,42,623.49,433.01
12166,195,42,497.84,599.76
12167,196,42,493.08,427.59
12168,197,42,718.35,181.65
12169,194,43,610.73,432.47
12170,195,43,496.38,606.03
12171,196,43,480.59,426.96
12172,197,43,717.91,200.38
12173,194,44,597.93,432.04
12174,195,44,495.98,613.95
12175,196,44,466.54,426.25
12176,197,44,717.26,218.51
12177,194,45,584.27,431.74
