,vehicle_id,time,latitude,longitude
11181,181,27,152.66,1041.73
11182,179,28,386.81,801.04
11183,180,28,472.65,711.72
11184,181,28,152.3,1028.25
11185,179,29,387.12,809.39
11186,180,29,449.56,712.57
11187,181,29,151.95,1015.29
11188,179,30,387.28,813.53
11189,180,30,425.86,713.43
11190,181,30,151.59,1001.9
11191,179,31,388.97,818.88
11192,180,31,402.27,714.24
11193,181,31,151.22,988.21
11194,179,32,394.59,823.62
11195,180,32,378.8,715.24
11196,181,32,150.86,974.85
11197,179,33,399.41,831.76
11198,180,33,355.5,715.79
11199,181,33,150.5,961.4
11200,179,34,396.67,842.52
11201,180,34,332.05,716.26
11202,181,34,150.13,947.63
11203,179,35,386.43,848.22
11204,180,35,313.05,717.07
11205,181,35,149.61,934.06
11206,179,36,375.11,843.78
11207,180,36,297.42,717.81
11208,181,36,149.1,920.51
11209,179,37,372.36,830.89
11210,180,37,286.06,718.35
11211,181,37,148.6,907.13
11212,180,38,279.21,718.24
11213,181,38,148.1,893.64
11214,182,38,601.49,559.59
11215,180,39,271.87,715.09
11216,181,39,147.61,880.62
11217,182,39,601.63,561.97
11218,180,40,268.47,705.2
11219,181,40,147.09,866.65
11220,182,40,601.87,566.44
11221,180,41,268.07,695.38
11222,181,41,146.57,852.79
11223,182,41,602.22,572.63
11224,180,42,267.64,684.02
11225,181,42,146.05,838.79
11226,182,42,602.68,580.97
11227,180,43,267.15,670.84
11228,181,43,145.55,825.33
11229,182,43,603,586.69
11230,180,44,266.36,655.87
11231,181,44,145.03,811.48
11232,182,44,602.7,594.54
11233,180,45,265.43,641.14
11234,181,45,144.54,798.34
11235,182,45,597.36,601.2
11236,180,46,264.51,626.66
11237,181,46,144.03,784.84
11238,182,46,587.85,603.39
11239,180,47,263.94,612.41
11240,181,47,143.52,771.14
11241,182,47,575.63,603.86
11242,180,48,263.58,598.37
11243,181,48,143.04,758.11
11244,182,48,562.48,604.36
11245,180,49,263.18,584.06
11246,181,49,142.55,745.2
11247,182,49,548.55,604.89
11248,180,50,262.77,569.39
11249,181,50,142.18,735.24
11250,182,50,534.99,605.41
11251,180,51,262.24,554.74
11252,181,51,141.98,729.77
11253,182,51,521.58,605.92
11254,180,52,261.55,541.03
11255,181,52,144.36,722.57
11256,182,52,507.31,606.46
11257,180,53,261.03,530.61
11258,181,53,152.87,719.34
11259,182,53,493.3,607
11260,180,54,260.73,524.68
11261,181,54,161.12,718.83
11262,182,54,479.92,607.51
11263,183,54,458.4,246.8
11264,180,55,260.32,516.2
11265,181,55,171.71,718.58
11266,182,55,466.17,608.03
11267,183,55,460.27,247.85
11268,180,56,259.83,505.67
11269,181,56,184.38,718.28
11270,182,56,455.46,608.44
11271,183,56,464.32,250.13
11272,180,57,259.28,493.39
11273,181,57,198.44,717.95
11274,182,57,448.7,608.69
11275,183,57,469.95,253.31
11276,180,58,258.67,479.04
11277,181,58,213.96,717.44
11278,182,58,440.25,608.63
11279,183,58,477.17,257.38
11280,180,59,258.05,464.27
11281,181,59,230.96,716.78
11282,182,59,430.02,608.22
11283,183,59,485.77,262.23
11284,180,0,257.28,450.25
11285,181,0,250.45,716.02
11286,182,0,418.15,608.08
11287,183,0,495.75,267.86
11288,180,1,256.18,435.05
11289,181,1,271.49,715.49
11290,182,1,404.08,608.64
11291,183,1,507.88,274.7
11292,180,2,255.24,422.18
11293,181,2,293.14,714.81
11294,182,2,390.33,609.18
11295,183,2,521.73,282.52
11296,180,3,254.64,413.8
11297,181,3,315.75,713.74
11298,182,3,376.54,609.72
11299,183,3,536.92,291.09
11300,180,4,253.81,407.03
11301,181,4,336.36,712.98
11302,182,4,362.57,610.28
11303,183,4,553.65,300.52
11304,180,5,249.04,403.89
11305,181,5,353.69,712.63
11306,182,5,349.51,610.79
11307,183,5,572.38,311.09
11308,180,6,242.28,404.03
11309,181,6,366.52,712.37
11310,182,6,335.77,611.33
11311,183,6,593.25,322.86
11312,180,7,233.47,404.36
11313,181,7,374.95,712.2
11314,182,7,322.08,611.87
11315,183,7,613.37,334.21
11316,180,8,222.35,404.79
11317,181,8,382.14,714.37
11318,182,8,308.96,612.39
11319,183,8,633.7,346.07
11320,180,9,208.99,405.3
11321,181,9,384.15,721.22
11322,182,9,295.61,612.92
11323,183,9,654.33,358.38
11324,180,10,194.57,405.85
11325,181,10,384.18,729.93
11326,182,10,286.42,613.29
11327,183,10,674.08,370.17
11328,184,10,279.29,1092.97
11329,180,11,179.8,406.41
11330,182,11,281.72,613.48
11331,183,11,693.7,381.88
11332,184,11,278.74,1080.12
11333,180,12,164.76,406.99
11334,182,12,275.11,613.48
11335,183,12,714.16,394.08
11336,184,12,278.22,1067.93
11337,180,13,150.67,407.53
11338,182,13,267.28,612.19
11339,183,13,734.45,406.19
11340,184,13,277.67,1055.1
11341,180,14,135.64,408.1
11342,183,14,753.99,417.85
11343,184,14,277.16,1043.14
11344,180,15,121.24,408.65
11345,183,15,774.28,429.95
11346,184,15,276.66,1031.35
11347,180,16,106.13,409.23
11348,183,16,794.54,442.04
11349,184,16,276.14,1019.19
11350,180,17,91.08,409.8
11351,183,17,815.15,454.33
11352,184,17,275.58,1006.21
11353,180,18,76.43,410.37
11354,183,18,835.99,465.9
11355,184,18,275.04,993.65
11356,180,19,61.53,410.93
11357,183,19,857.56,474.51
11358,184,19,274.53,981.68
11359,180,20,47.5,411.47
11360,183,20,878.71,482.94
11361,184,20,274.02,969.65
11362,180,21,32.34,412.05
11363,183,21,900.72,491.54
11364,184,21,273.48,957.21
11365,180,22,18.21,412.59
11366,183,22,923.04,500.18
11367,184,22,272.97,945.17
11368,183,23,944.77,508.59
11369,184,23,272.47,932.65
11370,183,24,967.03,517.2
11371,184,24,272.02,920.72
11372,183,25,988.88,525.65
11373,184,25,271.55,908.06
11374,185,25,154.11,1095.61
11375,183,26,1010.37,533.97
11376,184,26,271.1,896.07
11377,185,26,153.8,1084.08
11378,183,27,1032.45,542.52
11379,184,27,270.62,883.36
11380,185,27,153.49,1072.61
11381,183,28,1053.99,550.85
11382,184,28,270.14,870.44
11383,185,28,153.17,1060.57
11384,183,29,1075.42,559.14
11385,184,29,269.65,857.44
11386,185,29,152.84,1048.45
11387,183,30,1097.77,567.79
11388,184,30,269.16,844.43
11389,185,30,152.52,1036.62
11390,184,31,268.69,832.1
11391,185,31,152.21,1024.9
11392,184,32,268.24,820.04
11393,185,32,151.88,1012.78
11394,184,33,267.78,807.65
11395,185,33,151.55,1000.56
11396,184,34,267.31,795.22
11397,185,34,151.22,988
11398,184,35,266.83,782.41
11399,185,35,150.9,976.22
11400,184,36,266.36,770.06
11401,185,36,150.57,963.92
11402,184,37,265.91,758.04
11403,185,37,150.23,951.32
11404,184,38,265.43,745.55
11405,185,38,149.82,939.02
11406,184,39,264.99,735.08
11407,185,39,149.33,926.74
11408,184,40,264.74,729.1
11409,185,40,148.9,915.1
11410,184,41,265.36,721.36
11411,185,41,148.45,903.11
11412,186,41,502.41,707.39
11413,184,42,267.38,712.15
11414,185,42,148,891.07
11415,186,42,504.03,707.33
11416,184,43,268.27,700.74
11417,185,43,147.57,879.38
11418,186,43,507.09,707.22
11419,184,44,267.83,688.92
11420,185,44,147.09,866.73
11421,186,44,511.71,707.05
11422,184,45,267.37,676.92
11423,185,45,146.62,854.02
11424,186,45,517.73,706.83
11425,184,46,266.84,664.4
11426,185,46,146.15,841.56
11427,186,46,525.09,706.56
11428,184,47,266.11,651.88
11429,185,47,145.69,829.1
11430,186,47,534.18,706.22
11431,184,48,265.3,639.14
11432,185,48,145.22,816.62
11433,186,48,544.69,705.84
11434,184,49,264.54,627.2
11435,185,49,144.78,804.75
11436,186,49,556.84,705.39
11437,184,50,264.04,615.37
11438,185,50,144.31,792.13
11439,186,50,570.51,704.89
11440,184,51,263.71,603.03
11441,185,51,143.87,780.42
11442,186,51,583.19,704.45
11443,184,52,263.38,590.99
11444,185,52,143.43,768.72
11445,186,52,591.37,704.32
11446,184,53,263.01,577.98
11447,185,53,142.98,756.54
11448,186,53,595.92,704.29
11449,185,54,142.54,744.76
11450,186,54,598.38,705.97
11451,185,55,142.18,735.2
11452,186,55,596.38,707.48
11453,185,56,141.97,729.57
11454,186,56,591.59,707.52
11455,185,57,143.93,723.03
11456,186,57,585.25,707.6
11457,187,57,384.31,733.31
11458,185,58,150.38,719.61
11459,186,58,577.28,707.84
11460,187,58,384.38,735.23
11461,185,59,158.36,718.89
11462,186,59,566.93,708.22
11463,187,59,384.51,738.48
11464,185,0,167.85,718.67
11465,186,0,554.46,708.68
11466,187,0,384.71,744.04
11467,185,1,179.44,718.4
11468,186,1,540.11,709.21
11469,187,1,384.96,751.13
11470,185,2,192.86,718.09
11471,186,2,523.82,709.81
11472,187,2,385.3,760.09
11473,185,3,208.41,717.65
11474,186,3,505.24,710.49
11475,187,3,385.72,771.46
11476,185,4,225.69,716.98
11477,186,4,484.52,711.28
11478,187,4,386.16,783.27
11479,185,5,241.33,716.37
11480,186,5,461.89,712.11
11481,187,5,386.57,794.59
11482,185,6,253.49,715.9
11483,186,6,438.41,712.98
11484,187,6,386.97,805.26
11485,185,7,261.12,715.33
11486,186,7,415.67,713.78
11487,187,7,387.22,812.07
11488,185,8,266.64,712.28
11489,186,8,392.69,714.61
11490,187,8,387.34,815.25
11491,185,9,268.4,705.3
11492,186,9,369.15,715.52
11493,187,9,385.22,816.88
11494,185,10,268.16,697.89
11495,186,10,346.34,715.98
11496,187,10,384.13,815.19
11497,185,11,267.83,689.12
11498,186,11,324.4,716.52
11499,187,11,384,811.5
11500,185,12,267.41,677.81
11501,186,12,306.31,717.39
11502,187,12,383.8,806.12
11503,188,12,434.57,565.5
11504,185,13,266.93,666.38
11505,186,13,292.71,718.03
11506,187,13,383.53,798.94
11507,188,13,434.62,568.08
11508,185,14,266.3,654.8
11509,186,14,283.62,718.46
11510,187,14,383.19,789.87
11511,188,14,434.7,572.31
11512,185,15,265.55,643.07
11513,186,15,278.68,718.19
11514,187,15,382.8,778.91
11515,188,15,434.83,578.84
11516,185,16,264.77,630.83
11517,186,16,272.8,715.87
11518,187,16,382.36,767.05
11519,188,16,434.99,587.16
11520,185,17,264.16,618.9
11521,186,17,269.03,708.49
11522,187,17,381.91,754.82
11523,188,17,435.2,597.09
11524,185,18,263.79,607.14
11525,186,18,268.18,698.31
11526,187,18,381.47,742.97
11527,188,18,435.62,609.32
11528,185,19,263.49,595.04
11529,186,19,267.71,685.82
11530,187,19,381.05,731.65
11531,188,19,436.16,622.58
11532,185,20,263.16,583.28
11533,186,20,267.19,671.95
11534,187,20,380.91,724.82
11535,188,20,436.95,635.94
11536,185,21,262.81,570.67
11537,186,21,266.44,657.08
11538,187,21,380.81,719.6
11539,188,21,437.73,648.95
11540,185,22,262.42,559.05
11541,186,22,265.53,642.74
11542,187,22,378.37,715.97
11543,188,22,438.44,661.8
11544,185,23,261.87,547.45
11545,186,23,264.7,629.62
11546,187,23,373.44,715.43
11547,188,23,438.97,674.22
11548,185,24,261.26,535.31
11549,186,24,263.57,620.37
11550,187,24,366.42,715.57
11551,188,24,439.49,687.69
11552,185,25,260.87,527.42
11553,186,25,257.99,614.95
11554,187,25,357.8,715.74
11555,188,25,439.84,696.66
11556,185,26,260.7,524.03
11557,186,26,249.34,614.5
11558,187,26,347.05,715.96
11559,188,26,440.01,701.14
11560,185,27,260.22,519.04
11561,186,27,238.86,614.97
11562,187,27,334.15,716.22
11563,188,27,439.16,706.85
11564,185,28,258.51,512.47
11565,186,28,226.29,615.54
11566,187,28,319.05,716.79
11567,188,28,433.34,712.31
11568,189,28,832.36,592.8
11569,185,29,252.22,509.57
11570,186,29,212.43,616.16
11571,187,29,302.26,717.58
11572,188,29,425.63,713.44
11573,189,29,819.39,593.4
11574,185,30,242.39,509.93
11575,186,30,198.58,616.78
11576,187,30,289.23,718.2
11577,188,30,415.4,713.79
11578,189,30,806.92,593.86
11579,185,31,230.27,510.37
11580,186,31,183.94,617.44
11581,187,31,280.71,718.4
11582,188,31,403.54,714.2
11583,189,31,793.8,594.35
11584,185,32,218.77,510.79
11585,186,32,169.63,618.08
11586,187,32,273.43,716.24
11587,188,32,389.59,714.75
11588,189,32,781.4,594.81
11589,185,33,206.35,511.24
11590,186,33,155.32,618.73
11591,187,33,269.27,709.91
11592,188,33,374.29,715.41
11593,189,33,768.52,595.28
11594,185,34,194.82,511.66
11595,186,34,141.41,619.35
11596,187,34,268.3,701.6
11597,188,34,357.47,715.75
11598,189,34,755.69,595.76
11599,185,35,182.85,512.09
11600,186,35,127.57,619.97
11601,187,35,267.91,691.13
11602,188,35,338.64,716.13
11603,189,35,742.24,596.25
11604,185,36,171.16,512.52
11605,186,36,113.36,620.61
11606,187,36,267.48,679.64
11607,188,36,318.1,716.83
11608,189,36,729.35,596.73
11609,185,37,158.97,512.96
11610,186,37,98.67,621.27
11611,187,37,266.99,667.49
11612,188,37,296.63,717.85
11613,189,37,716.25,597.22
11614,185,38,146.99,513.4
11615,186,38,84.62,621.9
11616,187,38,266.4,656.4
11617,188,38,275.26,718.64
11618,189,38,703.08,597.7
11619,185,39,134.32,513.86
11620,186,39,70.71,622.53
11621,187,39,265.66,644.77
11622,188,39,254.12,719.08
11623,189,39,689.79,598.19
11624,185,40,122.58,514.29
11625,186,40,56.61,623.16
11626,187,40,264.9,632.89
11627,188,40,232.95,719.9
11628,189,40,677,598.67
11629,185,41,110.83,514.71
11630,186,41,42.24,623.81
11631,187,41,264.25,621.73
11632,188,41,211.76,720.72
11633,189,41,663.62,599.16
11634,185,42,98.98,515.14
11635,186,42,27.61,624.46
11636,187,42,263.84,609.54
11637,188,42,192.42,721.3
11638,189,42,650.39,599.65
11639,185,43,86.42,515.6
11640,187,43,263.56,597.6
11641,188,43,177.19,721.65
11642,189,43,636.98,600.09
11643,185,44,74.3,516.04
11644,187,44,263.24,586.02
11645,188,44,165.26,721.93
11646,189,44,624.2,600.49
11647,190,44,285.07,147.8
11648,185,45,61.59,516.5
11649,187,45,262.92,574.45
11650,188,45,157.59,722.11
11651,189,45,611.34,601.2
11652,190,45,286.61,148.68
11653,185,46,49.64,516.94
11654,187,46,262.58,563.23
11655,188,46,152.42,723.9
11656,189,46,598.94,602.38
11657,190,46,289.56,150.37
11658,185,47,37.04,517.4
11659,187,47,262.07,551.42
11660,188,47,151.36,728.92
11661,189,47,586,603.46
11662,190,47,294.56,153.23
11663,185,48,25.35,517.82
11664,187,48,261.49,539.81
11665,188,48,151.66,736.67
11666,189,48,573.72,603.93
11667,190,48,300.72,156.75
11668,187,49,261,530.08
11669,188,49,152.06,746.99
11670,189,49,561.52,604.4
11671,190,49,308.1,160.97
11672,187,50,260.74,524.86
11673,188,50,152.55,759.61
11674,189,50,548.93,604.87
11675,190,50,316.73,165.9
11676,187,51,260.16,518.52
11677,188,51,153.08,773.07
11678,189,51,535.84,605.37
11679,190,51,326.78,171.64
11680,187,52,258.27,512.17
11681,188,52,153.59,786.34
11682,189,52,522.81,605.87
11683,190,52,338.8,178.51
11684,187,53,252.27,509.57
11685,188,53,154.11,799.69
11686,189,53,510.54,606.34
11687,190,53,352.81,186.52
11688,187,54,243.41,509.89
11689,188,54,154.64,813.15
11690,189,54,497.3,606.84
11691,190,54,368.88,195.71
11692,187,55,232.2,510.3
11693,188,55,155.12,825.64
11694,189,55,483.93,607.35
11695,190,55,385.21,205.05
11696,187,56,221.1,510.7
11697,188,56,155.61,838.1
11698,189,56,471.17,607.84
11699,190,56,402.1,214.7
11700,187,57,209.24,511.13
11701,188,57,156.11,851.05
11702,189,57,458.69,608.31
11703,190,57,419.26,224.51
11704,187,58,197.01,511.58
11705,188,58,156.59,863.27
11706,189,58,450.7,608.62
11707,190,58,436.03,234.09
11708,187,59,185.32,512
11709,188,59,157.1,876.56
11710,189,59,446.78,608.77
11711,190,59,452.45,243.43
11712,187,0,172.96,512.45
11713,188,0,157.62,889.83
11714,189,0,440.37,608.64
11715,190,0,468.93,252.73
11716,191,0,268.79,154.54
11717,187,1,161.34,512.88
11718,188,1,158.13,903.01
11719,189,1,431.69,608.28
11720,190,1,486.36,262.56
11721,191,1,267.55,156.66
11722,187,2,149.26,513.32
11723,188,2,158.65,916.3
11724,189,2,420.8,607.98
11725,190,2,502.8,271.84
11726,191,2,265.49,160.18
11727,187,3,137.6,513.74
11728,188,3,159.14,929.01
11729,189,3,408.26,608.47
11730,190,3,519.68,281.36
11731,191,3,262.12,165.95
11732,187,4,126.45,514.15
11733,188,4,159.72,942.44
11734,189,4,395.26,608.98
11735,190,4,536.8,291.02
11736,191,4,257.88,173.2
11737,187,5,115.25,514.55
11738,188,5,160.01,954.64
11739,189,5,382.2,609.5
11740,190,5,553.14,300.23
11741,191,5,252.54,182.35
11742,187,6,103.17,514.99
11743,188,6,160.32,967.51
11744,189,6,369.14,610.02
11745,190,6,569.56,309.5
11746,191,6,246.78,193.11
11747,187,7,91.98,515.4
11748,188,7,160.62,980.1
11749,189,7,356.16,610.53
11750,190,7,586.07,318.81
11751,191,7,246.83,205.87
11752,187,8,79.91,515.84
11753,188,8,160.92,992.76
11754,189,8,343.92,611.01
11755,190,8,600.07,326.71
11756,191,8,247.43,218.5
11757,187,9,67.78,516.28
11758,188,9,161.24,1005.83
11759,189,9,331.43,611.5
11760,190,9,610.21,332.43
11761,191,9,248,230.63
11762,187,10,55.86,516.71
11763,188,10,161.53,1018.1
11764,189,10,318.34,612.02
11765,190,10,616.33,336.09
11766,191,10,248.56,242.64
11767,187,11,43.83,517.15
11768,188,11,161.84,1031.16
11769,189,11,305.02,612.55
11770,190,11,620.03,341.75
11771,191,11,249.15,255.12
11772,187,12,32.03,517.58
11773,188,12,162.14,1043.49
11774,189,12,292.43,613.05
11775,190,12,618.21,348.63
11776,191,12,249.71,267.09
11777,187,13,20.05,518.01
11778,188,13,162.45,1056.46
11779,189,13,284.33,613.37
11780,190,13,614.21,356.38
11781,191,13,250.3,279.58
11782,188,14,162.77,1069.94
11783,189,14,274.23,613.71
11784,190,14,609.54,365.43
11785,191,14,250.84,291.2
11786,188,15,163.07,1082.58
11787,189,15,262.45,614.06
11788,190,15,604.14,375.89
11789,191,15,251.47,303.64
11790,192,15,6.11,-0.58
11791,188,16,163.4,1096.06
11792,189,16,249.32,614.5
11793,190,16,598.91,386.02
11794,191,16,252.19,316.35
11795,192,16,28.25,1.53
11796,189,17,236.43,615.08
11797,190,17,594.71,397.2
11798,191,17,252.9,328.99
11799,192,17,49.02,12.04
11800,189,18,224.15,615.63
11801,190,18,594.95,408.5
11802,191,18,253.6,341.61
11803,192,18,69.51,23.83
11804,189,19,211.86,616.19
11805,190,19,595.51,420.82
11806,191,19,254.27,353.43
11807,192,19,90.58,35.95
11808,189,20,198.57,616.78
11809,190,20,596.07,433.18
11810,191,20,254.97,366.01
11811,192,20,110.89,47.63
11812,189,21,185.14,617.39
11813,190,21,596.59,444.63
11814,191,21,255.69,378.83
11815,192,21,131.65,59.58
11816,189,22,172.77,617.94
11817,190,22,597.13,456.33
11818,191,22,256.21,388.2
11819,192,22,151.67,71.09
11820,189,23,160.14,618.51
11821,190,23,597.69,468.76
11822,191,23,256.49,393.15
11823,192,23,171.68,82.61
11824,189,24,147.79,619.06
11825,190,24,598.24,480.73
11826,191,24,256.93,400.25
11827,192,24,192.71,94.7
11828,189,25,134.8,619.65
11829,190,25,598.75,491.96
11830,191,25,257.49,408.98
11831,192,25,213.22,106.5
11832,189,26,121.71,620.24
11833,190,26,599.22,503.4
11834,191,26,258.27,419.68
11835,192,26,233.35,118.09
11836,189,27,108.52,620.83
11837,190,27,599.67,515.34
11838,191,27,259.18,432.25
11839,192,27,253.53,129.69
11840,189,28,95.85,621.4
11841,190,28,600.11,527.34
11842,191,28,260.1,444.84
11843,192,28,274.41,141.7
11844,189,29,83.25,621.96
11845,190,29,600.56,539.62
11846,191,29,260.92,457.52
11847,192,29,294.85,153.39
11848,189,30,69.93,622.56
11849,190,30,601.04,550.85
11850,191,30,261.46,469.21
11851,192,30,315.16,165
11852,189,31,57.14,623.14
11853,190,31,601.67,562.81
11854,191,31,261.95,480.92
11855,192,31,336.14,176.99
11856,193,31,268.24,699.86
11857,189,32,44.6,623.7
11858,190,32,602.31,574.23
11859,191,32,262.39,491.24
11860,192,32,356.53,188.65
11861,193,32,268.14,697.37
11862,189,33,32.17,624.26
11863,190,33,602.83,583.63
11864,191,33,262.64,497.24
11865,192,33,377.06,200.39
11866,193,33,267.97,692.86
11867,190,34,603.1,588.54
11868,191,34,263.03,505.82
11869,192,34,397.16,211.88
11870,193,34,267.75,686.82
11871,190,35,603.36,595.46
11872,191,35,263.55,516.79
11873,192,35,413.57,221.26
11874,193,35,267.46,679.18
11875,190,36,603.63,603.76
11876,191,36,264.16,529.3
11877,192,36,426.82,228.83
11878,193,36,267.06,669.02
11879,190,37,604.16,614.61
11880,191,37,264.76,541.25
11881,192,37,436.17,234.18
11882,193,37,266.4,656.42
11883,190,38,604.9,625.94
11884,191,38,265.35,552.91
11885,192,38,442.29,237.84
11886,193,38,265.5,642.34
11887,190,39,605.67,637.68
11888,191,39,265.84,564.73
11889,192,39,446.12,243.89
11890,193,39,264.81,631.37
11891,190,40,606.46,649.78
11892,191,40,266.19,577.11
11893,192,40,443.26,251.48
11894,193,40,264.38,624.71
11895,191,41,266.54,589.51
11896,192,41,438.19,259.89
11897,193,41,264.9,622.69
11898,191,42,266.89,602.21
11899,192,42,432.21,269.81
11900,193,42,264.98,622.56
11901,191,43,267.23,614.82
11902,192,43,425.42,281.09
11903,193,43,264.98,622.55
11904,191,44,267.75,627.08
11905,192,44,419.2,292.94
11906,193,44,264.99,622.54
11907,191,45,268.48,638.69
11908,192,45,419.83,306.57
11909,193,45,264.99,622.54
11910,191,46,269.27,651.2
11911,192,46,420.73,320.5
11912,193,46,267.02,622.84
11913,191,47,269.98,663.18
11914,192,47,421.65,334.76
11915,193,47,267.65,625.49
11916,194,47,154.11,1095.61
11917,191,48,270.55,676.03
11918,192,48,422.57,348.93
11919,193,48,267.93,630.03
11920,194,48,153.74,1081.79
11921,191,49,270.98,687.65
11922,192,49,423.54,363.79
11923,193,49,268.35,636.62
11924,194,49,153.4,1069.08
11925,191,50,271.35,697.52
11926,192,50,424.45,377.84
11927,193,50,268.88,645.04
11928,194,50,153.04,1055.87
11929,191,51,271.57,703.31
11930,192,51,425.39,392.67
11931,193,51,269.5,654.84
11932,194,51,152.68,1042.31
11933,191,52,272.79,710.24
11934,192,52,426.25,407.47
11935,193,52,270.13,666.09
11936,194,52,152.34,1029.73
11937,191,53,277.92,714.9
11938,192,53,427.09,422.62
11939,193,53,270.65,678.76
11940,194,53,151.97,1015.9
11941,191,54,285.39,715.17
11942,192,54,427.89,437
11943,193,54,271.14,691.79
11944,194,54,151.62,1002.94
11945,191,55,295.13,714.72
11946,192,55,428.71,451.93
11947,193,55,271.47,700.46
11948,194,55,151.26,989.68
11949,191,56,306.69,714.18
11950,192,56,429.48,466.93
11951,193,56,272.28,708.77
11952,194,56,150.92,977.07
11953,191,57,319.59,713.55
11954,192,57,430.12,479.65
11955,193,57,277.89,714.9
11956,194,57,150.57,963.96
11957,191,58,334.95,713.01
11958,192,58,430.55,488.19
11959,193,58,286.81,715.11
11960,194,58,150.23,951.35
11961,191,59,351.76,712.67
11962,192,59,430.8,493.13
11963,193,59,297.1,714.63
11964,194,59,149.75,937.5
11965,191,0,371.1,712.28
11966,192,0,431.2,500.59
11967,193,0,309.36,714.05
11968,194,0,149.25,924.6
11969,191,1,390.45,711.5
11970,192,1,431.69,509.66
11971,193,1,323.2,713.38
11972,194,1,148.75,911.22
11973,191,2,410.96,710.75
11974,192,2,432.33,520.7
11975,193,2,338.49,712.94
11976,194,2,148.27,898.36
11977,191,3,430.46,710.07
11978,192,3,433.06,533.2
11979,193,3,355.9,712.59
11980,194,3,147.8,885.64
11981,195,3,432.24,519.08
11982,191,4,450.94,709.31
11983,192,4,433.91,547.79
11984,193,4,374.66,712.2
11985,194,4,147.28,871.83
11986,195,4,432.37,521.34
11987,191,5,470.71,708.59
11988,192,5,434.5,561.81
11989,193,5,395.53,711.27
11990,194,5,146.81,859.08
11991,195,5,432.6,525.27
11992,191,6,490.3,707.87
11993,192,6,434.79,576.92
11994,193,6,418.24,710.5
11995,194,6,146.29,845.34
11996,195,6,432.91,530.54
11997,191,7,510.8,707.08
11998,192,7,435.08,591.68
11999,193,7,440.82,709.69
12000,194,7,145.79,831.91
12001,195,7,433.36,538.35
12002,191,8,530.53,706.36
12003,192,8,435.52,606.36
12004,193,8,464.29,708.82
12005,194,8,145.29,818.54
12006,195,8,433.91,547.72
12007,191,9,550.04,705.64
12008,192,9,436.05,620.69
12009,193,9,487.36,707.98
12010,194,9,144.78,804.69
12011,195,9,434.42,559.21
12012,191,10,569.13,704.94
12013,192,10,436.94,635.7
12014,193,10,510.08,707.11
12015,194,10,144.3,791.92
12016,195,10,434.65,569.74
12017,191,11,583.82,704.43
12018,192,11,437.81,650.27
12019,193,11,533.56,706.24
12020,194,11,143.83,779.33
12021,195,11,434.87,580.7
12022,191,12,594.01,704.3
12023,192,12,438.56,664.2
12024,193,12,553.43,705.51
12025,194,12,143.34,766.33
12026,195,12,435.07,591.21
12027,191,13,599.69,703.92
12028,192,13,439.17,679.33
12029,193,13,569.62,704.92
12030,194,13,142.85,753.16
12031,195,13,435.39,597.22
12032,191,14,604.55,700.52
12033,192,14,439.6,690.44
12034,193,14,581.34,704.49
12035,194,14,142.38,740.7
12036,195,14,437.27,602.59
12037,191,15,604.97,693.82
12038,192,15,439.88,697.71
12039,193,15,591.11,704.32
12040,194,15,142.09,732.73
12041,195,15,442.46,605.35
12042,191,16,604.68,685.42
12043,192,16,439.26,706.69
12044,193,16,603.42,704.08
12045,194,16,142.64,724.7
12046,195,16,448.48,605.51
12047,191,17,604.33,675.15
12048,192,17,432.53,712.55
12049,193,17,617.28,703.65
12050,194,17,149.76,719.76
12051,195,17,456.95,605.19
12052,191,18,603.91,662.67
12053,192,18,422.61,713.54
12054,193,18,633.31,703.17
12055,194,18,158.71,718.88
12056,195,18,467.5,604.78
12057,196,18,400.69,711.1
12058,191,19,603.25,649.91
12059,192,19,410.34,713.97
12060,193,19,651.07,702.21
12061,194,19,170.13,718.62
12062,195,19,478.63,604.36
12063,196,19,402.87,711.02
12064,191,20,602.44,637.45
12065,192,20,397.13,714.42
12066,193,20,671.11,701.96
12067,194,20,183.84,718.3
12068,195,20,489.73,603.94
12069,196,20,407.32,710.87
12070,191,21,601.66,625.34
12071,192,21,388.57,715.77
12072,193,21,692.62,700.87
12073,194,21,199.32,717.93
12074,195,21,501.36,603.49
12075,196,21,413.15,710.67
12076,191,22,600.9,613.72
12077,192,22,384.14,721.74
12078,193,22,715.09,700.13
12079,194,22,216.86,717.32
12080,195,22,512.56,603.07
12081,196,22,420.73,710.41
12082,192,23,384.27,732.1
12083,193,23,738.38,699.44
12084,194,23,236.09,716.58
12085,195,23,523.86,602.64
12086,196,23,428.25,710.03
12087,192,24,384.7,743.78
12088,193,24,761.08,698.65
12089,194,24,257.76,715.73
12090,195,24,535.14,602.21
12091,196,24,434.99,707.24
12092,192,25,385.18,756.82
12093,193,25,784.65,697.83
12094,194,25,279.45,715.38
12095,195,25,546.76,601.76
12096,196,25,436.78,700.34
12097,192,26,385.75,772.01
12098,193,26,808.06,697.01
12099,194,26,301.21,714.43
12100,195,26,557.59,601.35
12101,196,26,436.42,690.82
12102,193,27,831.58,696.51
12103,194,27,322.85,713.39
12104,195,27,568.31,600.94
12105,196,27,435.99,679.88
12106,193,28,855.13,695.18
12107,194,28,344.52,712.82
12108,195,28,579.83,600.5
12109,196,28,435.5,667.09
12110,193,29,878.61,693.89
